,time,latitude,longitude,down,heading,x,y,z
3252,303999870000,40.44027342498516,-79.94218943357268,261.08094507769067,62.21224243482988,-157.06373347433953,-38.862979976875934,261.08094507769067
3253,303999970000,40.44027352492536,-79.9421888732101,261.03856345089264,62.43843073484475,-157.05262901856713,-38.87354502347543,261.03856345089264
3254,304000070000,40.44027357766657,-79.94218827527207,261.0141852838098,62.62532530345746,-157.0467688903209,-38.884818591423915,261.0141852838098
3255,304000170000,40.440273607369164,-79.94218773876148,260.99025769185477,62.8136029602062,-157.0434686049862,-38.89493406873258,260.99025769185477
3256,304000170000,40.440273607369164,-79.94218773876148,260.99025769185477,62.8136029602062,-157.0434686049862,-38.89493406873258,260.99025769185477
3257,304000275000,40.44027362038948,-79.94218726698806,260.96587971819366,62.96318363161688,-157.04202190431678,-38.90382903051093,260.96587971819366
3258,304000370000,40.44027361444231,-79.94218683419284,260.94226193175444,63.13000755788911,-157.0426827005053,-38.91198912813677,260.94226193175444
3259,304000470000,40.44027352502105,-79.94218631780922,260.94697550756524,63.36260894122423,-157.05261838648994,-38.92172528931071,260.94697550756524
3260,304000570000,40.4402734528415,-79.94218574269344,260.95637430639005,63.53907549003326,-157.06063832801397,-38.93256888535511,260.95637430639005
3261,304999670000,40.44027340111708,-79.94218509513227,260.96579293017976,63.90479574442458,-157.0663854800782,-38.94477849921298,260.96579293017976
3262,304999775000,40.44027337483362,-79.94218435637774,260.9752555572754,64.25538349940634,-157.06930586148724,-38.95870765485216,260.9752555572754
3263,304999870000,40.440273354487324,-79.94218356958937,260.98500532807645,64.43937848983649,-157.07156655910075,-38.97354261575467,260.98500532807645
3264,304999970000,40.44027348709131,-79.94218276586527,260.98236119706706,64.51457291421674,-157.0568327975614,-38.988697041530166,260.98236119706706
3265,305000070000,40.44027361144148,-79.94218200123163,260.9773945187097,64.91837650882248,-157.0430161262981,-39.00311453780254,260.9773945187097
3266,305000170000,40.440273728309606,-79.94218125726685,260.9717895423253,65.3912199112178,-157.03003079157276,-39.01714243667029,260.9717895423253
3267,305000275000,40.44027384936063,-79.94218051208361,260.96694128789073,65.5294866950835,-157.01658069130875,-39.031193431992975,260.96694128789073
3268,305000375000,40.44027396102327,-79.9421798306745,260.9614962459861,65.61235110753336,-157.00417374331838,-39.04404202402986,260.9614962459861
3269,305000470000,40.44027393218668,-79.94217933835921,260.960586317899,65.85253946074461,-157.0073778062625,-39.05332514256351,260.960586317899
3270,305000570000,40.44027387195284,-79.94217894280823,260.9601305365142,65.9911876595974,-157.01407044817802,-39.06078370752887,260.9601305365142
3271,305999670000,40.44027379653602,-79.94217859498278,260.9599647484443,66.18444418450609,-157.02245008660196,-39.06734238140435,260.9599647484443
3272,305999770000,40.44027371878997,-79.94217823520621,260.95886799906526,66.50051188207844,-157.03108852811624,-39.07412643605104,260.95886799906526
3273,305999770000,40.44027371878997,-79.94217823520621,260.95886799906526,66.50051188207844,-157.03108852811624,-39.07412643605104,260.95886799906526
3274,305999875000,40.44027366919996,-79.94217780251681,260.95936417603247,66.68717283324224,-157.0365985233582,-39.08228539460349,260.95936417603247
3275,305999970000,40.44027363607837,-79.94217732672342,260.972501128894,66.7453814483788,-157.0402786960392,-39.091257185808836,260.972501128894
3276,306000070000,40.44027360132634,-79.94217683967646,260.98670647415764,66.94393064818256,-157.04414002930446,-39.10044123126604,260.98670647415764
3277,306000170000,40.44027357065738,-79.942176348298,261.00103828174844,67.11260765789241,-157.04754768780253,-39.10970700664472,261.00103828174844
3278,306000270000,40.44027353743754,-79.94217584886616,261.01563286735586,67.32166410166927,-157.05123877756702,-39.11912469658021,261.01563286735586
3279,306000375000,40.44027351095124,-79.9421753385682,261.0301214504396,67.48050853645923,-157.0541816965796,-39.12874734294695,261.0301214504396
3280,306000475000,40.440273516591674,-79.94217476888798,261.0403059928231,67.63578270285583,-157.05355498272354,-39.13948982332289,261.0403059928231
3281,306000570000,40.440273524821166,-79.94217418522125,261.0506328977038,67.9159944555314,-157.0526405956652,-39.15049612150447,261.0506328977038
3282,306999670000,40.44027353929359,-79.94217357962984,261.06121268715566,68.35510685324842,-157.05103254984962,-39.161915935753406,261.06121268715566
3283,306999770000,40.4402735535282,-79.94217296749252,261.07226333253584,68.61160662282359,-157.04945092830246,-39.17345926965314,261.07226333253584
3284,306999875000,40.44027357622525,-79.9421723626241,261.08273276121946,68.73573448274202,-157.04692903622998,-39.18486561152891,261.08273276121946
3285,306999975000,40.440273571891126,-79.94217186407253,261.08567065759013,68.94618056075468,-157.04741060529807,-39.19426713744178,261.08567065759013
3286,307000075000,40.440273559891786,-79.94217139290365,261.0866542680991,69.16849744046732,-157.04874386398572,-39.20315233952931,261.0866542680991
3287,307000170000,40.440273548812286,-79.94217094044515,261.08805599197694,69.41573335493844,-157.04997491830846,-39.21168475075951,261.08805599197694
3288,307000270000,40.44027352034931,-79.94217051913527,261.08915508483244,69.69223125008183,-157.05313746822952,-39.21962980521772,261.08915508483244
3289,307000370000,40.44027349281584,-79.94217012486752,261.09033288962735,69.83016609558149,-157.05619673928823,-39.227064935063005,261.09033288962735
3290,307000475000,40.44027341243896,-79.94216961936482,261.09488516012675,69.95014988980347,-157.0651274946337,-39.23659779124101,261.09488516012675
3291,307000575000,40.44027332160422,-79.94216910031761,261.09999205233805,70.13411338992438,-157.07522023409066,-39.2463861302995,261.09999205233805
3292,307999670000,40.4402732294072,-79.94216858401782,261.10543018732164,70.31541314561446,-157.08546433715725,-39.25612271641017,261.10543018732164
3293,307999770000,40.44027313936826,-79.94216807580847,261.1104883788837,70.45371160729776,-157.09546865360662,-39.2657067868469,261.1104883788837
3294,307999870000,40.44027304697905,-79.94216757990027,261.1158709862568,70.61062694935279,-157.10573411082956,-39.27505893033617,261.1158709862568
3295,307999970000,40.44027292434958,-79.94216719746935,261.11794608200967,70.80413037387306,-157.11935959418167,-39.28227108606419,261.11794608200967
3296,307999970000,40.44027292434958,-79.94216719746935,261.11794608200967,70.80413037387306,-157.11935959418167,-39.28227108606419,261.11794608200967
3297,308000075000,40.44027280091077,-79.94216684539875,261.1195986511914,70.9446218502007,-157.1330750037325,-39.28891071339062,261.1195986511914
3298,308000175000,40.440272671102925,-79.94216651772051,261.1213097495615,71.07937496128682,-157.14749808313977,-39.295090354521314,261.1213097495615
3299,308000270000,40.44027253378884,-79.9421662356177,261.1228099262526,71.18354357573175,-157.16275518809186,-39.30041051334015,261.1228099262526
3300,308000370000,40.44027238707342,-79.94216599690384,261.1243857219121,71.29328512004871,-157.17905688534944,-39.304912416574986,261.1243857219121
3301,308000470000,40.44027231827239,-79.94216570855728,261.1413106440268,71.37178092247724,-157.18670143646864,-39.310350359010236,261.1413106440268
3302,308000570000,40.44027225205355,-79.94216547011312,261.16054468078266,71.41807932472237,-157.1940590778235,-39.3148472033476,261.16054468078266
3303,308000570000,40.44027225205355,-79.94216547011312,261.16054468078266,71.41807932472237,-157.1940590778235,-39.3148472033476,261.16054468078266
3304,308999675000,40.44027217112244,-79.94216529438526,261.1795110718559,71.48884686341339,-157.20305141505685,-39.318161282201345,261.1795110718559
3305,308999770000,40.4402720876258,-79.94216515732859,261.1984977567401,71.46788116572276,-157.2123288099083,-39.32074605983564,261.1984977567401
3306,308999870000,40.4402719984586,-79.94216504235443,261.2173236677282,71.45770019763079,-157.22223626684777,-39.322914382291245,261.2173236677282
3307,308999970000,40.440271946474354,-79.94216483037307,261.23805055475304,71.44856115286191,-157.22801228823448,-39.326912192123075,261.23805055475304
3308,309000070000,40.44027189913582,-79.94216460298018,261.25854134454397,71.4588282696141,-157.23327211978767,-39.331200662819505,261.25854134454397
3309,309000175000,40.4402718552114,-79.94216437027988,261.27898942047847,71.45683710035667,-157.2381526063749,-39.33558923933859,261.27898942047847
3310,309000270000,40.44027181339993,-79.94216413404772,261.299470793836,71.46913492141816,-157.24279832040315,-39.34004443669483,261.299470793836
3311,309000370000,40.44027177272164,-79.94216389799502,261.31995308055536,71.47564908136145,-157.24731812638453,-39.34449626158489,261.31995308055536
3312,309000470000,40.440271828472206,-79.94216387573425,261.32002433521666,71.56060100354874,-157.24112362495612,-39.34491608805501,261.32002433521666
3313,309000570000,40.44027189699741,-79.94216388163956,261.31739671749256,71.68368979250859,-157.23350972109344,-39.344804717025006,261.31739671749256
3314,309999670000,40.440271969912445,-79.94216389596068,261.31473984391874,71.73190022428788,-157.2254080585521,-39.34453462819158,261.31473984391874
3315,309999775000,40.4402720405101,-79.94216392283047,261.3120535134882,71.81791012141282,-157.21756388222988,-39.34402787784396,261.3120535134882
3316,309999870000,40.44027211157688,-79.94216395894651,261.3094233771046,71.91343706464133,-157.20966758133417,-39.34334674857637,261.3094233771046
3317,309999970000,40.44027220024317,-79.94216400689791,261.2996553454139,71.95573404649522,-157.19981578115153,-39.34244241097916,261.2996553454139
3318,310000070000,40.44027228964723,-79.942164050552,261.2892490705277,72.02509912127755,-157.18988200652495,-39.3416191189544,261.2892490705277
3319,310000170000,40.440272382124746,-79.94216409341595,261.27881641752464,72.06671609736561,-157.17960673750616,-39.340810728631375,261.27881641752464
3320,310000275000,40.440272478783406,-79.94216413608859,261.2683952828697,72.10683020426825,-157.16886689716347,-39.34000594691029,261.2683952828697
3321,310000370000,40.44027257599071,-79.94216417307427,261.2580142689279,72.19611471689677,-157.15806609626247,-39.33930841828368,261.2580142689279
3322,310000470000,40.44027261449698,-79.94216419446175,261.2714663862381,72.1721597715597,-157.15378762587997,-39.33890506291533,261.2714663862381
3323,310000570000,40.440272651624966,-79.9421642137492,261.2877874089136,72.1831411461498,-157.14966229862017,-39.33854131311477,261.2877874089136
3324,310999670000,40.44027269221169,-79.94216423433662,261.3041422158858,72.1943211022487,-157.1451526668111,-39.33815304653468,261.3041422158858
3325,310999775000,40.440272734366374,-79.942164258162,261.32049198354974,72.20685155339186,-157.14046881799237,-39.33770371411008,261.32049198354974
3326,310999870000,40.44027277926288,-79.94216428368935,261.336847377482,72.22016663370819,-157.13548032270134,-39.33722228354903,261.336847377482
3327,310999970000,40.4402728443645,-79.94216427778319,261.3397364103902,72.23316466856984,-157.12824681619625,-39.33733367013948,261.3397364103902
